it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	
0	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.82262084078339837	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.20505225232455715	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122	0.61756858845884122
1000	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15095478582071878	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	0.15889301836722008	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059	-0.0079382325465013059
2000	0.30191025042468939	0.30191025042468939	0.30191025042468939	0.30191025042468939	0.30191025042468939	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.14362790497482975	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.22467273618025263	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.15821946073767323	0.14369078968701615	0.14369078968701615	0.14369078968701615	0.14369078968701615	0.14369078968701615	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	-0.014591555762843489	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396	0.066453275442579396
3000	0.17874934694765693	0.17874934694765693	0.17874934694765693	0.17874934694765693	0.17874934694765693	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.11385457992002167	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.24664819361139939	0.70359075538767502	0.70359075538767502	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.14286876265349507	0.075198698022185387	0.075198698022185387	0.075198698022185387	0.075198698022185387	0.075198698022185387	0.075198698022185387	0.075198698022185387	0.061726185029723643	0.061726185029723643	0.061726185029723643	0.061726185029723643	0.061726185029723643	0.061726185029723643	0.061726185029723643	0.061726185029723643	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	0.13555756214441048	-0.52484140844001814	-0.52484140844001814	0.035880584294161855	0.035880584294161855	0.035880584294161855	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	-0.029014182733473406	0.038655881897836281	0.038655881897836281	0.038655881897836281	0.038655881897836281	0.038655881897836281	0.17144949558921402	0.17144949558921402	0.18492200858167573	0.18492200858167573	0.18492200858167573	0.18492200858167573	0.18492200858167573	0.18492200858167573	0.18492200858167573	0.18492200858167573	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891	0.11109063146698891
4000	0.27932412536593643	0.27932412536593643	0.27932412536593643	0.27932412536593643	0.27932412536593643	0.27932412536593643	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.074024909521759122	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.24894096054948073	0.89142131797857604	0.89142131797857604	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.10854202043595165	0.083375154827099257	0.083375154827099257	0.083375154827099257	0.083375154827099257	0.083375154827099257	0.083375154827099257	0.083375154827099257	0.083375154827099257	0.083375154827099257	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	0.11992490082372873	-0.61209719261263962	-0.61209719261263962	0.17078210492998477	0.17078210492998477	0.17078210492998477	0.17078210492998477	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	-0.034517110914192531	0.14039894011352907	0.14039894011352907	0.14039894011352907	0.14039894011352907	0.14039894011352907	0.16556580572238147	0.16556580572238147	0.16556580572238147	0.16556580572238147	0.16556580572238147	0.16556580572238147	0.16556580572238147	0.16556580572238147	0.16556580572238147	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752	0.129016059725752
5000	0.22819776840315609	0.22819776840315609	0.22819776840315609	0.22819776840315609	0.22819776840315609	0.22819776840315609	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.077113307168861375	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	0.20060451799542581	1.0043565965349659	1.0043565965349659	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.14023327366930344	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.067402854312514152	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	0.18492036757148608	-0.77615882813180981	-0.77615882813180981	0.087964494733852649	0.087964494733852649	0.087964494733852649	0.087964494733852649	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	-0.063119966500442062	0.06037124432612237	0.06037124432612237	0.06037124432612237	0.06037124432612237	0.06037124432612237	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.13320166368291164	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724	0.015684150423939724
6000	0.27007734080753559	0.27007734080753559	0.27007734080753559	0.27007734080753559	0.27007734080753559	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.06483137110287672	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	0.16357303820071878	1.2646520463359356	1.2646520463359356	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.11300645248461591	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.09189322507842837	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	0.12527690681285825	-0.99457470552839999	-0.99457470552839999	0.15707088832291968	0.15707088832291968	0.15707088832291968	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	-0.04817508138173919	0.050566585716102869	0.050566585716102869	0.050566585716102869	0.050566585716102869	0.050566585716102869	0.050566585716102869	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.071679813122290409	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533	0.038296131387860533
7000	0.26834075191287216	0.26834075191287216	0.26834075191287216	0.26834075191287216	0.26834075191287216	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.079763811351732522	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.17883129211889365	0.97873745476117469	0.97873745476117469	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.12227367092402519	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.052014511704770248	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	0.147574935069227	-0.71039670284830247	-0.71039670284830247	0.14606708098884696	0.14606708098884696	0.14606708098884696	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	-0.042509859572292669	0.056557621194868457	0.056557621194868457	0.056557621194868457	0.056557621194868457	0.056557621194868457	0.056557621194868457	0.056557621194868457	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.12681678041412339	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644	0.031256357049666644
8000	0.30356387884249741	0.30356387884249741	0.30356387884249741	0.30356387884249741	0.30356387884249741	0.30356387884249741	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.079381465157750145	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.19464089188878814	0.8952258112082786	0.8952258112082786	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.12559173195861467	0.076586192495200156	0.076586192495200156	0.076586192495200156	0.076586192495200156	0.076586192495200156	0.076586192495200156	0.076586192495200156	0.076586192495200156	0.076586192495200156	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	0.13186920615460337	-0.59166193236578124	-0.59166193236578124	0.17797214688388274	0.17797214688388274	0.17797214688388274	0.17797214688388274	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	-0.046210266800864527	0.069049159930173465	0.069049159930173465	0.069049159930173465	0.069049159930173465	0.069049159930173465	0.11805469939358798	0.11805469939358798	0.11805469939358798	0.11805469939358798	0.11805469939358798	0.11805469939358798	0.11805469939358798	0.11805469939358798	0.11805469939358798	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762	0.062771685734184762
